#MetaNetX/TSV/peptides.tsv 1.1
#ID	description	xrefs	gene_names
b2518	ndk	asap:ABE-0008291;ecogene:EG10650;ncbigene:945611;ncbigi:16130443;refseq_locus_tag:b2518;refseq_name:ndk;refseq_synonym:ECK2514;refseq_synonym:JW2502;uniprot:P0A763	b2518
b2519	pbpC	asap:ABE-0008294;ecogene:EG14210;ncbigene:947152;ncbigi:16130444;refseq_locus_tag:b2519;refseq_name:pbpC;refseq_synonym:ECK2515;refseq_synonym:JW2503;refseq_synonym:yfgN;uniprot:P76577	b2519
b2521	sseA	asap:ABE-0008299;ecogene:EG11600;ncbigene:946993;ncbigi:90111451;refseq_locus_tag:b2521;refseq_name:sseA;refseq_synonym:ECK2517;refseq_synonym:JW2505;uniprot:P31142	b2521
b2523	pepB	asap:ABE-0008305;ecogene:EG12310;ncbigene:948766;ncbigi:90111453;refseq_locus_tag:b2523;refseq_name:pepB;refseq_synonym:ECK2520;refseq_synonym:JW2507;refseq_synonym:yfhI;uniprot:P37095	b2523
b2528	iscA	asap:ABE-0008319;ecogene:EG12132;ncbigene:946999;ncbigi:16130453;refseq_locus_tag:b2528;refseq_name:iscA;refseq_synonym:ECK2525;refseq_synonym:JW2512;refseq_synonym:yfhF;uniprot:P0AAC8	b2528
b2529	iscU	asap:ABE-0008321;ecogene:EG13395;ncbigene:947002;ncbigi:16130454;refseq_locus_tag:b2529;refseq_name:iscU;refseq_synonym:ECK2526;refseq_synonym:JW2513;refseq_synonym:hsm-5;refseq_synonym:miaC;refseq_synonym:nifU;refseq_synonym:yfhN;uniprot:P0ACD4	b2529
b2530	iscS	asap:ABE-0008324;ecogene:EG12677;ncbigene:947004;ncbigi:49176235;refseq_locus_tag:b2530;refseq_name:iscS;refseq_synonym:ECK2527;refseq_synonym:JW2514;refseq_synonym:nuvC;refseq_synonym:yfhO;refseq_synonym:yzzO;uniprot:P0A6B7	b2530
b2533	suhB	asap:ABE-0008337;ecogene:EG10983;ncbigene:947285;ncbigi:16130458;refseq_locus_tag:b2533;refseq_name:suhB;refseq_synonym:ECK2530;refseq_synonym:JW2517;refseq_synonym:ssyA;uniprot:P0ADG4	b2533
b2536	hcaT	asap:ABE-0008348;ecogene:EG13454;ncbigene:947007;ncbigi:16130461;refseq_locus_tag:b2536;refseq_name:hcaT;refseq_synonym:ECK2533;refseq_synonym:JW2520;refseq_synonym:yfhS;uniprot:Q47142	b2536
b2538	hcaE	asap:ABE-0008355;ecogene:EG13456;ncbigene:946998;ncbigi:16130463;refseq_locus_tag:b2538;refseq_name:hcaE;refseq_synonym:ECK2535;refseq_synonym:JW2522;refseq_synonym:digA;refseq_synonym:hcaA;refseq_synonym:hcaA1;refseq_synonym:phdC1;refseq_synonym:yfhU;uniprot:P0ABR5	b2538
b2539	hcaF	asap:ABE-0008357;ecogene:EG13457;ncbigene:946997;ncbigi:16130464;refseq_locus_tag:b2539;refseq_name:hcaF;refseq_synonym:ECK2536;refseq_synonym:JW2523;refseq_synonym:digB;refseq_synonym:hcaA;refseq_synonym:hcaA2;refseq_synonym:hcaB;refseq_synonym:phdC2;refseq_synonym:yfhV;uniprot:Q47140	b2539
b2540	hcaC	asap:ABE-0008359;ecogene:EG13458;ncbigene:947015;ncbigi:16130465;refseq_locus_tag:b2540;refseq_name:hcaC;refseq_synonym:ECK2537;refseq_synonym:JW2524;refseq_synonym:hcaA3;refseq_synonym:phdB;refseq_synonym:yfhW;uniprot:P0ABW0	b2540
b2541	hcaB	asap:ABE-0008361;ecogene:EG13459;ncbigene:945346;ncbigi:16130466;refseq_locus_tag:b2541;refseq_name:hcaB;refseq_synonym:ECK2538;refseq_synonym:JW2525;refseq_synonym:phdD;refseq_synonym:yfhX;uniprot:P0CI31	b2541
b2542	hcaD	asap:ABE-0008363;ecogene:EG13460;ncbigene:945427;ncbigi:16130467;refseq_locus_tag:b2542;refseq_name:hcaD;refseq_synonym:ECK2539;refseq_synonym:JW2526;refseq_synonym:hcaA4;refseq_synonym:phdA;refseq_synonym:yfhY;uniprot:P77650	b2542
b2551	glyA	asap:ABE-0008389;ecogene:EG10408;ncbigene:947022;ncbigi:16130476;refseq_locus_tag:b2551;refseq_name:glyA;refseq_synonym:ECK2548;refseq_synonym:JW2535;uniprot:P0A825	b2551
b2552	hmp	asap:ABE-0008396;ecogene:EG10456;ncbigene:947018;ncbigi:16130477;refseq_locus_tag:b2552;refseq_name:hmp;refseq_synonym:ECK2549;refseq_synonym:JW2536;refseq_synonym:fsrB;refseq_synonym:hmpA;uniprot:P24232	b2552
b2557	purL	asap:ABE-0008412;ecogene:EG10797;ncbigene:947032;ncbigi:49176239;refseq_locus_tag:b2557;refseq_name:purL;refseq_synonym:ECK2555;refseq_synonym:JW2541;refseq_synonym:purG;refseq_synonym:purI;uniprot:P15254	b2557
b2558	mltF	asap:ABE-0008417;ecogene:EG11373;ncbigene:947028;ncbigi:171701683;refseq_locus_tag:b2558;refseq_name:mltF;refseq_synonym:ECK2556;refseq_synonym:JW2542;refseq_synonym:yfhD;uniprot:P0AGC5	b2558
b2563	acpS	asap:ABE-0008433;ecogene:EG10247;ncbigene:947037;ncbigi:16130488;refseq_locus_tag:b2563;refseq_name:acpS;refseq_synonym:ECK2561;refseq_synonym:JW2547;refseq_synonym:dpj;uniprot:P24224	b2563
b2564	pdxJ	asap:ABE-0008435;ecogene:EG10693;ncbigene:947039;ncbigi:16130489;refseq_locus_tag:b2564;refseq_name:pdxJ;refseq_synonym:ECK2562;refseq_synonym:JW2548;uniprot:P0A794	b2564
b2574	nadB	asap:ABE-0008471;ecogene:EG10631;ncbigene:947049;ncbigi:16130499;refseq_locus_tag:b2574;refseq_name:nadB;refseq_synonym:ECK2572;refseq_synonym:JW2558;refseq_synonym:nic;refseq_synonym:nicB;uniprot:P10902	b2574
b2578	eamB	asap:ABE-0008487;ecogene:EG12445;ncbigene:947065;ncbigi:16130503;refseq_locus_tag:b2578;refseq_name:eamB;refseq_synonym:ECK2576;refseq_synonym:JW2562;refseq_synonym:yfiK;uniprot:P38101	b2578
b2579	grcA	asap:ABE-0008489;ecogene:EG11784;ncbigene:947068;ncbigi:16130504;refseq_locus_tag:b2579;refseq_name:grcA;refseq_synonym:ECK2577;refseq_synonym:JW2563;refseq_synonym:yfiD;uniprot:P68066	b2579
b2582	trxC	asap:ABE-0008501;ecogene:EG11887;ncbigene:947062;ncbigi:16130507;refseq_locus_tag:b2582;refseq_name:trxC;refseq_synonym:ECK2580;refseq_synonym:JW2566;refseq_synonym:yfiG;uniprot:P0AGG4	b2582
b2585	pssA	asap:ABE-0008510;ecogene:EG10781;ncbigene:947059;ncbigi:90111464;refseq_locus_tag:b2585;refseq_name:pssA;refseq_synonym:ECK2583;refseq_synonym:JW2569;refseq_synonym:pss;uniprot:P23830	b2585
b2587	kgtP	asap:ABE-0008515;ecogene:EG10522;ncbigene:947069;ncbigi:16130512;refseq_locus_tag:b2587;refseq_name:kgtP;refseq_synonym:ECK2585;refseq_synonym:JW2571;refseq_synonym:witA;uniprot:P0AEX3	b2587
b2599	pheA	asap:ABE-0008545;ecogene:EG10707;ncbigene:947081;ncbigi:16130520;refseq_locus_tag:b2599;refseq_name:pheA;refseq_synonym:ECK2596;refseq_synonym:JW2580;uniprot:P0A9J8	b2599
b2600	tyrA	asap:ABE-0008547;ecogene:EG11039;ncbigene:947115;ncbigi:16130521;refseq_locus_tag:b2600;refseq_name:tyrA;refseq_synonym:ECK2597;refseq_synonym:JW2581;uniprot:P07023	b2600
b2601	aroF	asap:ABE-0008549;ecogene:EG10078;ncbigene:947084;ncbigi:16130522;refseq_locus_tag:b2601;refseq_name:aroF;refseq_synonym:ECK2598;refseq_synonym:JW2582;uniprot:P00888	b2601
b2615	nadK	asap:ABE-0008603;ecogene:EG12192;ncbigene:947092;ncbigi:16130534;refseq_locus_tag:b2615;refseq_name:nadK;refseq_synonym:ECK2611;refseq_synonym:JW2596;refseq_synonym:yfjB;refseq_synonym:yfjE;uniprot:P0A7B3	b2615
b2660	lhgO	asap:ABE-0008756;ecogene:EG12387;ncbigene:948069;ncbigi:90111477;refseq_locus_tag:b2660;refseq_name:lhgO;refseq_synonym:ECK2654;refseq_synonym:JW2635;refseq_synonym:ygaF;uniprot:P37339	b2660
b2661	gabD	asap:ABE-0008758;ecogene:EG11329;ncbigene:948060;ncbigi:16130575;refseq_locus_tag:b2661;refseq_name:gabD;refseq_synonym:ECK2655;refseq_synonym:JW2636;uniprot:P25526	b2661
b2662	gabT	asap:ABE-0008760;ecogene:EG10361;ncbigene:948067;ncbigi:16130576;refseq_locus_tag:b2662;refseq_name:gabT;refseq_synonym:ECK2656;refseq_synonym:JW2637;uniprot:P22256	b2662
b2663	gabP	asap:ABE-0008763;ecogene:EG11330;ncbigene:948049;ncbigi:16130577;refseq_locus_tag:b2663;refseq_name:gabP;refseq_synonym:ECK2657;refseq_synonym:JW2638;uniprot:P25527	b2663
b2668	ygaP	asap:ABE-0008786;ecogene:EG13288;ncbigene:947135;ncbigi:16130582;refseq_locus_tag:b2668;refseq_name:ygaP;refseq_synonym:ECK2662;refseq_synonym:JW2643;uniprot:P55734	b2668
b2670	alaE	asap:ABE-0008793;ecogene:EG13525;ncbigene:947147;ncbigi:16130584;refseq_locus_tag:b2670;refseq_name:alaE;refseq_synonym:ECK2664;refseq_synonym:JW2645;refseq_synonym:ygaW;uniprot:P64550	b2670
b2675	nrdE	asap:ABE-0008806;ecogene:EG20257;ncbigene:947155;ncbigi:16130589;refseq_locus_tag:b2675;refseq_name:nrdE;refseq_synonym:ECK2669;refseq_synonym:JW2650;uniprot:P39452	b2675
b2676	nrdF	asap:ABE-0008808;ecogene:EG12381;ncbigene:947149;ncbigi:16130590;refseq_locus_tag:b2676;refseq_name:nrdF;refseq_synonym:ECK2670;refseq_synonym:JW2651;refseq_synonym:ygaD;uniprot:P37146	b2676
b2677	proV	asap:ABE-0008814;ecogene:EG10771;ncbigene:947148;ncbigi:16130591;refseq_locus_tag:b2677;refseq_name:proV;refseq_synonym:ECK2671;refseq_synonym:JW2652;refseq_synonym:osrA;refseq_synonym:proU;uniprot:P14175	b2677
b2678	proW	asap:ABE-0008816;ecogene:EG10772;ncbigene:947145;ncbigi:16130592;refseq_locus_tag:b2678;refseq_name:proW;refseq_synonym:ECK2672;refseq_synonym:JW2653;refseq_synonym:osrA;refseq_synonym:proU;uniprot:P14176	b2678
b2679	proX	asap:ABE-0008818;ecogene:EG10773;ncbigene:947165;ncbigi:16130593;refseq_locus_tag:b2679;refseq_name:proX;refseq_synonym:ECK2673;refseq_synonym:JW2654;refseq_synonym:osrA;refseq_synonym:proU;uniprot:P0AFM2	b2679
b2682	ygaZ	asap:ABE-0008829;ecogene:EG13528;ncbigene:945093;ncbigi:16130594;refseq_locus_tag:b2682;refseq_name:ygaZ;refseq_synonym:ECK2676;refseq_synonym:JW2657;uniprot:P76630	b2682
b2683	ygaH	asap:ABE-0008831;ecogene:EG12940;ncbigene:945111;ncbigi:16130595;refseq_locus_tag:b2683;refseq_name:ygaH;refseq_synonym:ECK2677;refseq_synonym:JW2658;uniprot:P43667	b2683
b2687	luxS	asap:ABE-0008842;ecogene:EG12712;ncbigene:947168;ncbigi:16130599;refseq_locus_tag:b2687;refseq_name:luxS;refseq_synonym:ECK2681;refseq_synonym:JW2662;refseq_synonym:ygaG;uniprot:P45578	b2687
b2688	gshA	asap:ABE-0008845;ecogene:EG10418;ncbigene:944881;ncbigi:16130600;refseq_locus_tag:b2688;refseq_name:gshA;refseq_synonym:ECK2683;refseq_synonym:JW2663;refseq_synonym:gshI;uniprot:P0A6W9	b2688
b2690	yqaB	asap:ABE-0008850;ecogene:EG13530;ncbigene:945776;ncbigi:16130602;refseq_locus_tag:b2690;refseq_name:yqaB;refseq_synonym:ECK2685;refseq_synonym:JW2665;uniprot:P77475	b2690
b2700	pncC	asap:ABE-0008882;ecogene:EG12698;ncbigene:947169;ncbigi:16130607;refseq_locus_tag:b2700;refseq_name:pncC;refseq_synonym:ECK2695;refseq_synonym:JW2670;refseq_synonym:ygaD;uniprot:P0A6G3	b2700
b2701	mltB	asap:ABE-0008885;ecogene:EG12699;ncbigene:947184;ncbigi:16130608;refseq_locus_tag:b2701;refseq_name:mltB;refseq_synonym:ECK2696;refseq_synonym:JW2671;uniprot:P41052	b2701
b2702	srlA	asap:ABE-0008890;ecogene:EG10969;ncbigene:947575;ncbigi:49176260;refseq_locus_tag:b2702;refseq_name:srlA;refseq_synonym:ECK2697;refseq_synonym:JW5429;refseq_synonym:gutA;refseq_synonym:sbl;uniprot:P56579	b2702
b2703	srlE	asap:ABE-0008892;ecogene:EG14373;ncbigene:948933;ncbigi:49176261;refseq_locus_tag:b2703;refseq_name:srlE;refseq_synonym:ECK2698;refseq_synonym:JW5430;refseq_synonym:gutA;refseq_synonym:gutE;refseq_synonym:sbl;refseq_synonym:srlA;uniprot:P56580	b2703
b2704	srlB	asap:ABE-0008894;ecogene:EG10970;ncbigene:948971;ncbigi:16130611;refseq_locus_tag:b2704;refseq_name:srlB;refseq_synonym:ECK2699;refseq_synonym:JW2673;refseq_synonym:gutB;uniprot:P05706	b2704
b2705	srlD	asap:ABE-0008896;ecogene:EG10971;ncbigene:948937;ncbigi:16130612;refseq_locus_tag:b2705;refseq_name:srlD;refseq_synonym:ECK2700;refseq_synonym:JW2674;refseq_synonym:gutD;uniprot:P05707	b2705
b2708	srlQ	asap:ABE-0008902;ecogene:EG10973;ncbigene:947587;ncbigi:90111480;refseq_locus_tag:b2708;refseq_name:srlQ;refseq_synonym:ECK2703;refseq_synonym:JW5431;refseq_synonym:gutQ;uniprot:P17115	b2708
b2710	norV	asap:ABE-0008910;ecogene:EG12963;ncbigene:948979;ncbigi:16130617;refseq_locus_tag:b2710;refseq_name:norV;refseq_synonym:ECK2705;refseq_synonym:JW2680;refseq_synonym:flrd;refseq_synonym:ygaI;refseq_synonym:ygaJ;refseq_synonym:ygaK;uniprot:Q46877	b2710
b2711	norW	asap:ABE-0008912;ecogene:EG12450;ncbigene:947088;ncbigi:16130618;refseq_locus_tag:b2711;refseq_name:norW;refseq_synonym:ECK2706;refseq_synonym:JW2681;refseq_synonym:ygaL;refseq_synonym:ygbD;uniprot:P37596	b2711
b2715	ascF	asap:ABE-0008926;ecogene:EG10086;ncbigene:947154;ncbigi:49176263;refseq_locus_tag:b2715;refseq_name:ascF;refseq_synonym:ECK2710;refseq_synonym:JW5435;refseq_synonym:sac;uniprot:P24241	b2715
b2716	ascB	asap:ABE-0008928;ecogene:EG10085;ncbigene:947460;ncbigi:16130623;refseq_locus_tag:b2716;refseq_name:ascB;refseq_synonym:ECK2711;refseq_synonym:JW2686;refseq_synonym:sac;uniprot:P24240	b2716
b2719	hycG	asap:ABE-0008936;ecogene:EG10480;ncbigene:947191;ncbigi:16130626;refseq_locus_tag:b2719;refseq_name:hycG;refseq_synonym:ECK2714;refseq_synonym:JW2689;refseq_synonym:hevG;uniprot:P16433	b2719
b2720	hycF	asap:ABE-0008942;ecogene:EG10479;ncbigene:947048;ncbigi:16130627;refseq_locus_tag:b2720;refseq_name:hycF;refseq_synonym:ECK2715;refseq_synonym:JW2690;refseq_synonym:hevF;uniprot:P16432	b2720
b2721	hycE	asap:ABE-0008944;ecogene:EG10478;ncbigene:947396;ncbigi:16130628;refseq_locus_tag:b2721;refseq_name:hycE;refseq_synonym:ECK2716;refseq_synonym:JW2691;refseq_synonym:hevE;uniprot:P16431	b2721
b2722	hycD	asap:ABE-0008946;ecogene:EG10477;ncbigene:948994;ncbigi:16130629;refseq_locus_tag:b2722;refseq_name:hycD;refseq_synonym:ECK2717;refseq_synonym:JW2692;refseq_synonym:hevD;uniprot:P16430	b2722
b2723	hycC	asap:ABE-0008948;ecogene:EG10476;ncbigene:945327;ncbigi:16130630;refseq_locus_tag:b2723;refseq_name:hycC;refseq_synonym:ECK2718;refseq_synonym:JW2693;refseq_synonym:hevC;uniprot:P16429	b2723
b2724	hycB	asap:ABE-0008950;ecogene:EG10475;ncbigene:948002;ncbigi:16130631;refseq_locus_tag:b2724;refseq_name:hycB;refseq_synonym:ECK2719;refseq_synonym:JW2694;refseq_synonym:hevB;uniprot:P0AAK1	b2724
b2727	hypB	asap:ABE-0008960;ecogene:EG10484;ncbigene:947194;ncbigi:16130634;refseq_locus_tag:b2727;refseq_name:hypB;refseq_synonym:ECK2722;refseq_synonym:JW2697;refseq_synonym:hydB;refseq_synonym:hydE;uniprot:P0AAN3	b2727
b2738	ygbL	asap:ABE-0008994;ecogene:EG13106;ncbigene:947197;ncbigi:16130645;refseq_locus_tag:b2738;refseq_name:ygbL;refseq_synonym:ECK2733;refseq_synonym:JW2708;uniprot:Q46890	b2738
b2744	umpG	asap:ABE-0009008;ecogene:EG11817;ncbigene:947211;ncbigi:16130651;refseq_locus_tag:b2744;refseq_name:umpG;refseq_synonym:ECK2739;refseq_synonym:JW2714;refseq_synonym:surE;refseq_synonym:ygbC;uniprot:P0A840	b2744
b2746	ispF	asap:ABE-0009013;ecogene:EG11816;ncbigene:945057;ncbigi:16130653;refseq_locus_tag:b2746;refseq_name:ispF;refseq_synonym:ECK2741;refseq_synonym:JW2716;refseq_synonym:ygbB;uniprot:P62617	b2746
b2747	ispD	asap:ABE-0009017;ecogene:EG13110;ncbigene:948269;ncbigi:16130654;refseq_locus_tag:b2747;refseq_name:ispD;refseq_synonym:ECK2742;refseq_synonym:JW2717;refseq_synonym:ygbP;uniprot:Q46893	b2747
b2750	cysC	asap:ABE-0009023;ecogene:EG10185;ncbigene:947221;ncbigi:16130657;refseq_locus_tag:b2750;refseq_name:cysC;refseq_synonym:ECK2745;refseq_synonym:JW2720;uniprot:P0A6J1	b2750
b2751	cysN	asap:ABE-0009026;ecogene:EG10194;ncbigene:947219;ncbigi:16130658;refseq_locus_tag:b2751;refseq_name:cysN;refseq_synonym:ECK2746;refseq_synonym:JW2721;uniprot:P23845	b2751
b2752	cysD	asap:ABE-0009029;ecogene:EG10186;ncbigene:947217;ncbigi:16130659;refseq_locus_tag:b2752;refseq_name:cysD;refseq_synonym:ECK2747;refseq_synonym:JW2722;uniprot:P21156	b2752
b2762	cysH	asap:ABE-0009057;ecogene:EG10189;ncbigene:947230;ncbigi:16130669;refseq_locus_tag:b2762;refseq_name:cysH;refseq_synonym:ECK2757;refseq_synonym:JW2732;uniprot:P17854	b2762
b2763	cysI	asap:ABE-0009061;ecogene:EG10190;ncbigene:947231;ncbigi:16130670;refseq_locus_tag:b2763;refseq_name:cysI;refseq_synonym:ECK2758;refseq_synonym:JW2733;uniprot:P17846	b2763
b2764	cysJ	asap:ABE-0009063;ecogene:EG10191;ncbigene:947239;ncbigi:16130671;refseq_locus_tag:b2764;refseq_name:cysJ;refseq_synonym:ECK2759;refseq_synonym:JW2734;uniprot:P38038	b2764
b2765	queD	asap:ABE-0009068;ecogene:EG13120;ncbigene:945123;ncbigi:16130672;refseq_locus_tag:b2765;refseq_name:queD;refseq_synonym:ECK2760;refseq_synonym:JW2735;refseq_synonym:sscR;refseq_synonym:ygcM;uniprot:P65870	b2765
b2779	eno	asap:ABE-0009110;ecogene:EG10258;ncbigene:945032;ncbigi:16130686;refseq_locus_tag:b2779;refseq_name:eno;refseq_synonym:ECK2773;refseq_synonym:JW2750;uniprot:P0A6P9	b2779
b2780	pyrG	asap:ABE-0009112;ecogene:EG10810;ncbigene:946116;ncbigi:16130687;refseq_locus_tag:b2780;refseq_name:pyrG;refseq_synonym:ECK2774;refseq_synonym:JW2751;uniprot:P0A7E5	b2780
b2781	mazG	asap:ABE-0009117;ecogene:EG10572;ncbigene:947254;ncbigi:16130688;refseq_locus_tag:b2781;refseq_name:mazG;refseq_synonym:ECK2775;refseq_synonym:JW2752;uniprot:P0AEY3	b2781
b2784	relA	asap:ABE-0009125;ecogene:EG10835;ncbigene:947244;ncbigi:16130691;refseq_locus_tag:b2784;refseq_name:relA;refseq_synonym:ECK2778;refseq_synonym:JW2755;refseq_synonym:RC;uniprot:P0AG20	b2784
b2787	gudD	asap:ABE-0009134;ecogene:EG13167;ncbigene:947258;ncbigi:16130694;refseq_locus_tag:b2787;refseq_name:gudD;refseq_synonym:ECK2781;refseq_synonym:JW2758;refseq_synonym:ygcX;uniprot:P0AES2	b2787
b2788	gudX	asap:ABE-0009136;ecogene:EG13168;ncbigene:947261;ncbigi:16130695;refseq_locus_tag:b2788;refseq_name:gudX;refseq_synonym:ECK2782;refseq_synonym:JW2759;refseq_synonym:ygcY;uniprot:Q46915	b2788
b2789	gudP	asap:ABE-0009139;ecogene:EG13169;ncbigene:947265;ncbigi:16130696;refseq_locus_tag:b2789;refseq_name:gudP;refseq_synonym:ECK2783;refseq_synonym:JW2760;refseq_synonym:ygcZ;uniprot:Q46916	b2789
b2794	queF	asap:ABE-0009162;ecogene:EG13173;ncbigene:947270;ncbigi:16130701;refseq_locus_tag:b2794;refseq_name:queF;refseq_synonym:ECK2789;refseq_synonym:JW2765;refseq_synonym:yqcD;uniprot:Q46920	b2794
b2796	sdaC	asap:ABE-0009169;ecogene:EG12142;ncbigene:947264;ncbigi:16130703;refseq_locus_tag:b2796;refseq_name:sdaC;refseq_synonym:ECK2791;refseq_synonym:JW2767;refseq_synonym:dcrA;uniprot:P0AAD6	b2796
b2797	sdaB	asap:ABE-0009172;ecogene:EG11623;ncbigene:947262;ncbigi:16130704;refseq_locus_tag:b2797;refseq_name:sdaB;refseq_synonym:ECK2792;refseq_synonym:JW2768;uniprot:P30744	b2797
b2799	fucO	asap:ABE-0009177;ecogene:EG10351;ncbigene:947273;ncbigi:345452723;refseq_locus_tag:b2799;refseq_name:fucO;refseq_synonym:ECK2794;refseq_synonym:JW2770;uniprot:P0A9S1	b2799
b2800	fucA	asap:ABE-0009179;ecogene:EG10348;ncbigene:947282;ncbigi:16130707;refseq_locus_tag:b2800;refseq_name:fucA;refseq_synonym:ECK2795;refseq_synonym:JW2771;refseq_synonym:fucC;refseq_synonym:prd;uniprot:P0AB87	b2800
b2801	fucP	asap:ABE-0009187;ecogene:EG10352;ncbigene:947487;ncbigi:16130708;refseq_locus_tag:b2801;refseq_name:fucP;refseq_synonym:ECK2796;refseq_synonym:JW2772;uniprot:P11551	b2801
b2802	fucI	asap:ABE-0009189;ecogene:EG10349;ncbigene:946195;ncbigi:16130709;refseq_locus_tag:b2802;refseq_name:fucI;refseq_synonym:ECK2797;refseq_synonym:JW2773;uniprot:P69922	b2802
b2803	fucK	asap:ABE-0009191;ecogene:EG10350;ncbigene:946022;ncbigi:674842733;refseq_locus_tag:b2803;refseq_name:fucK;refseq_synonym:ECK2798;refseq_synonym:JW2774;uniprot:P11553	b2803
b2810	csdA	asap:ABE-0009218;ecogene:EG13082;ncbigene:947275;ncbigi:16130717;refseq_locus_tag:b2810;refseq_name:csdA;refseq_synonym:ECK2806;refseq_synonym:JW2781;refseq_synonym:ygdJ;uniprot:Q46925	b2810
b2813	mltA	asap:ABE-0009228;ecogene:EG13085;ncbigene:944964;ncbigi:16130720;refseq_locus_tag:b2813;refseq_name:mltA;refseq_synonym:ECK2809;refseq_synonym:JW2784;refseq_synonym:mlt;refseq_synonym:ygdM;uniprot:P0A935	b2813
b2817	amiC	asap:ABE-0009238;ecogene:EG13086;ncbigene:947293;ncbigi:90111492;refseq_locus_tag:b2817;refseq_name:amiC;refseq_synonym:ECK2813;refseq_synonym:JW5449;refseq_synonym:ygdN;uniprot:P63883	b2817
b2818	argA	asap:ABE-0009245;ecogene:EG10063;ncbigene:947289;ncbigi:16130722;refseq_locus_tag:b2818;refseq_name:argA;refseq_synonym:Arg1;refseq_synonym:Arg2;refseq_synonym:ECK2814;refseq_synonym:JW2786;refseq_synonym:argB;uniprot:P0A6C5	b2818
b2827	thyA	asap:ABE-0009268;ecogene:EG11002;ncbigene:949035;ncbigi:16130731;refseq_locus_tag:b2827;refseq_name:thyA;refseq_synonym:ECK2823;refseq_synonym:JW2795;uniprot:P0A884	b2827
b2835	lplT	asap:ABE-0009300;ecogene:EG12455;ncbigene:947317;ncbigi:16130739;refseq_locus_tag:b2835;refseq_name:lplT;refseq_synonym:ECK2831;refseq_synonym:JW2803;refseq_synonym:ygeD;uniprot:P39196	b2835
b2836	aas	asap:ABE-0009302;ecogene:EG11679;ncbigene:947315;ncbigi:16130740;refseq_locus_tag:b2836;refseq_name:aas;refseq_synonym:ECK2832;refseq_synonym:JW2804;uniprot:P31119	b2836
b2838	lysA	asap:ABE-0009309;ecogene:EG10549;ncbigene:947313;ncbigi:16130742;refseq_locus_tag:b2838;refseq_name:lysA;refseq_synonym:ECK2836;refseq_synonym:JW2806;uniprot:P00861	b2838
b2841	araE	asap:ABE-0009319;ecogene:EG10056;ncbigene:947341;ncbigi:16130745;refseq_locus_tag:b2841;refseq_name:araE;refseq_synonym:ECK2839;refseq_synonym:JW2809;uniprot:P0AE24	b2841
b2842	kduD	asap:ABE-0009330;ecogene:EG12361;ncbigene:947323;ncbigi:16130746;refseq_locus_tag:b2842;refseq_name:kduD;refseq_synonym:ECK2840;refseq_synonym:JW2810;refseq_synonym:ygeC;refseq_synonym:yqeD;uniprot:P37769	b2842
b2843	kduI	asap:ABE-0009332;ecogene:EG13096;ncbigene:947319;ncbigi:16130747;refseq_locus_tag:b2843;refseq_name:kduI;refseq_synonym:ECK2841;refseq_synonym:JW2811;refseq_synonym:yqeE;uniprot:Q46938	b2843
b2866	xdhA	asap:ABE-0009413;ecogene:EG13049;ncbigene:947116;ncbigi:16130768;refseq_locus_tag:b2866;refseq_name:xdhA;refseq_synonym:ECK2862;refseq_synonym:JW5462;refseq_synonym:ygeS;uniprot:Q46799	b2866
b2867	xdhB	asap:ABE-0009416;ecogene:EG13050;ncbigene:947205;ncbigi:16130769;refseq_locus_tag:b2867;refseq_name:xdhB;refseq_synonym:ECK2863;refseq_synonym:JW2835;refseq_synonym:ygeT;uniprot:Q46800	b2867
b2868	xdhC	asap:ABE-0009418;ecogene:EG13051;ncbigene:945148;ncbigi:16130770;refseq_locus_tag:b2868;refseq_name:xdhC;refseq_synonym:ECK2864;refseq_synonym:JW2836;refseq_synonym:ygeU;uniprot:Q46801	b2868
b2871	ygeX	asap:ABE-0009428;ecogene:EG13054;ncbigene:947012;ncbigi:16130773;refseq_locus_tag:b2871;refseq_name:ygeX;refseq_synonym:ECK2867;refseq_synonym:JW2839;uniprot:P66899	b2871
b2873	hyuA	asap:ABE-0009436;ecogene:EG13056;ncbigene:947359;ncbigi:90111504;refseq_locus_tag:b2873;refseq_name:hyuA;refseq_synonym:ECK2869;refseq_synonym:JW2841;refseq_synonym:ygeZ;uniprot:Q46806	b2873
b2877	mocA	asap:ABE-0009447;ecogene:EG13060;ncbigene:947356;ncbigi:16130779;refseq_locus_tag:b2877;refseq_name:mocA;refseq_synonym:ECK2873;refseq_synonym:JW2845;refseq_synonym:ygfJ;uniprot:Q46810	b2877
b2882	xanQ	asap:ABE-0009463;ecogene:EG13065;ncbigene:949075;ncbigi:90111507;refseq_locus_tag:b2882;refseq_name:xanQ;refseq_synonym:ECK2878;refseq_synonym:JW2850;refseq_synonym:ygfO;uniprot:P67444	b2882
b2883	guaD	asap:ABE-0009465;ecogene:EG13066;ncbigene:947366;ncbigi:16130785;refseq_locus_tag:b2883;refseq_name:guaD;refseq_synonym:ECK2879;refseq_synonym:JW5466;refseq_synonym:ygfP;uniprot:P76641	b2883
b2888	uacT	asap:ABE-0009478;ecogene:EG13071;ncbigene:949017;ncbigi:90111510;refseq_locus_tag:b2888;refseq_name:uacT;refseq_synonym:ECK2883;refseq_synonym:JW5470;refseq_synonym:ygfU;uniprot:Q46821	b2888
