#MetaNetX/TSV/peptides.tsv 1.1
#ID	description	xrefs	gene_names
IMA7_HUMAN	Importin subunit alpha-7 (Karyopherin subunit alpha-6)	uniprotkb:O60684	KPNA6;IPOA7
IMDH1_HUMAN	Inosine-5'-monophosphate dehydrogenase 1 (IMP dehydrogenase 1) (IMPD 1) (IMPDH 1) (EC 1.1.1.205) (IMPDH-I)	uniprotkb:P20839	IMPDH1;IMPD1
IMDH2_HUMAN	Inosine-5'-monophosphate dehydrogenase 2 (IMP dehydrogenase 2) (IMPD 2) (IMPDH 2) (EC 1.1.1.205) (Inosine-5'-monophosphate dehydrogenase type II) (IMP dehydrogenase II) (IMPDH-II)	uniprotkb:P12268	IMPDH2;IMPD2
IMPA1_HUMAN	Inositol monophosphatase 1 (IMP 1) (IMPase 1) (EC 3.1.3.25) (D-galactose 1-phosphate phosphatase) (EC 3.1.3.94) (Inositol-1(or 4)-monophosphatase 1) (Lithium-sensitive myo-inositol monophosphatase A1)	uniprotkb:P29218	IMPA1;IMPA
IMPA2_HUMAN	Inositol monophosphatase 2 (IMP 2) (IMPase 2) (EC 3.1.3.25) (Inositol-1(or 4)-monophosphatase 2) (Myo-inositol monophosphatase A2)	uniprotkb:O14732	IMPA2;IMP.18P
IMPA3_HUMAN	Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase (Golgi-resident PAP phosphatase) (gPAPP) (EC 3.1.3.7) (3'(2'), 5'-bisphosphate nucleotidase 2) (Inositol monophosphatase domain-containing protein 1) (Myo-inositol monophosphatase A3) (Phosphoadenosine phosphate 3'-nucleotidase)	uniprotkb:Q9NX62	BPNT2;IMPA3;IMPAD1
INMT_HUMAN	Indolethylamine N-methyltransferase (Indolamine N-methyltransferase) (EC 2.1.1.49) (EC 2.1.1.96) (Aromatic alkylamine N-methyltransferase) (Amine N-methyltransferase) (Arylamine N-methyltransferase) (Thioether S-methyltransferase) (TEMT)	uniprotkb:O95050	INMT
INO1_HUMAN	Inositol-3-phosphate synthase 1 (IPS 1) (EC 5.5.1.4) (Myo-inositol 1-phosphate synthase) (MI-1-P synthase) (MIP synthase) (hIPS) (Myo-inositol 1-phosphate synthase A1) (hINO1)	uniprotkb:Q9NPH2	ISYNA1;INO1
INP4A_HUMAN	Inositol polyphosphate-4-phosphatase type I A (Inositol polyphosphate 4-phosphatase type I) (Type I inositol 3,4-bisphosphate 4-phosphatase) (EC 3.1.3.66)	uniprotkb:Q96PE3	INPP4A
INP4B_HUMAN	Inositol polyphosphate 4-phosphatase type II (Type II inositol 3,4-bisphosphate 4-phosphatase) (EC 3.1.3.66)	uniprotkb:O15327	INPP4B
INP5E_HUMAN	Phosphatidylinositol polyphosphate 5-phosphatase type IV (72 kDa inositol polyphosphate 5-phosphatase) (Inositol polyphosphate-5-phosphatase E) (Phosphatidylinositol 4,5-bisphosphate 5-phosphatase) (EC 3.1.3.36) (Phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase) (EC 3.1.3.86)	uniprotkb:Q9NRR6	INPP5E
INP5K_HUMAN	Inositol polyphosphate 5-phosphatase K (EC 3.1.3.56) (Phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase) (EC 3.1.3.86) (Phosphatidylinositol-4,5-bisphosphate 5-phosphatase) (EC 3.1.3.36) (Skeletal muscle and kidney-enriched inositol phosphatase)	uniprotkb:Q9BT40	INPP5K;PPS;SKIP
INPP_HUMAN	Inositol polyphosphate 1-phosphatase (IPP) (IPPase) (EC 3.1.3.57)	uniprotkb:P49441	INPP1
IOD1_HUMAN	Type I iodothyronine deiodinase (EC 1.21.99.4) (5DI) (DIOI) (Type 1 DI) (Type-I 5'-deiodinase)	uniprotkb:P49895	DIO1;ITDI1;TXDI1
IOD2_HUMAN	Type II iodothyronine deiodinase (EC 1.21.99.4) (5DII) (DIOII) (Type 2 DI) (Type-II 5'-deiodinase)	uniprotkb:Q92813	DIO2;ITDI2;TXDI2
IOD3_HUMAN	Thyroxine 5-deiodinase (EC 1.21.99.3) (5DIII) (DIOIII) (Type 3 DI) (Type III iodothyronine deiodinase)	uniprotkb:P55073	DIO3;ITDI3;TXDI3
IP3KA_HUMAN	Inositol-trisphosphate 3-kinase A (EC 2.7.1.127) (Inositol 1,4,5-trisphosphate 3-kinase A) (IP3 3-kinase A) (IP3K A) (InsP 3-kinase A)	uniprotkb:P23677	ITPKA
IP3KB_HUMAN	Inositol-trisphosphate 3-kinase B (EC 2.7.1.127) (Inositol 1,4,5-trisphosphate 3-kinase B) (IP3 3-kinase B) (IP3K B) (InsP 3-kinase B)	uniprotkb:P27987	ITPKB
IP3KC_HUMAN	Inositol-trisphosphate 3-kinase C (EC 2.7.1.127) (Inositol 1,4,5-trisphosphate 3-kinase C) (IP3 3-kinase C) (IP3K C) (InsP 3-kinase C)	uniprotkb:Q96DU7	ITPKC;IP3KC
IP6K1_HUMAN	Inositol hexakisphosphate kinase 1 (InsP6 kinase 1) (EC 2.7.4.21) (Inositol hexaphosphate kinase 1)	uniprotkb:Q92551	IP6K1;IHPK1;KIAA0263
IP6K2_HUMAN	Inositol hexakisphosphate kinase 2 (InsP6 kinase 2) (InsP6K2) (EC 2.7.4.-) (P(i)-uptake stimulator) (PiUS)	uniprotkb:Q9UHH9	IP6K2;IHPK2;TCCCIA00113
IP6K3_HUMAN	Inositol hexakisphosphate kinase 3 (InsP6 kinase 3) (EC 2.7.4.21) (Inositol hexaphosphate kinase 3)	uniprotkb:Q96PC2	IP6K3;IHPK3
IPMK_HUMAN	Inositol polyphosphate multikinase (EC 2.7.1.140) (EC 2.7.1.151) (EC 2.7.1.153) (Inositol 1,3,4,6-tetrakisphosphate 5-kinase)	uniprotkb:Q8NFU5	IPMK;IMPK
IPPK_HUMAN	Inositol-pentakisphosphate 2-kinase (EC 2.7.1.158) (IPK1 homolog) (Inositol-1,3,4,5,6-pentakisphosphate 2-kinase) (Ins(1,3,4,5,6)P5 2-kinase) (InsP5 2-kinase)	uniprotkb:Q9H8X2	IPPK;C9orf12
IPYR2_HUMAN	Inorganic pyrophosphatase 2, mitochondrial (EC 3.6.1.1) (Pyrophosphatase SID6-306) (Pyrophosphate phospho-hydrolase 2) (PPase 2)	uniprotkb:Q9H2U2	PPA2;HSPC124
IPYR_HUMAN	Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)	uniprotkb:Q15181	PPA1;IOPPP;PP
IREB2_HUMAN	Iron-responsive element-binding protein 2 (IRE-BP 2) (Iron regulatory protein 2) (IRP2)	uniprotkb:P48200	IREB2
ITCH_HUMAN	E3 ubiquitin-protein ligase Itchy homolog (Itch) (EC 2.3.2.26) (Atrophin-1-interacting protein 4) (AIP4) (HECT-type E3 ubiquitin transferase Itchy homolog) (NFE2-associated polypeptide 1) (NAPP1)	uniprotkb:Q96J02	ITCH
ITPA_HUMAN	Inosine triphosphate pyrophosphatase (ITPase) (Inosine triphosphatase) (EC 3.6.1.9) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase) (Putative oncogene protein hlc14-06-p)	uniprotkb:Q9BY32	ITPA;C20orf37;My049;OK/SW-cl.9
ITPK1_HUMAN	Inositol-tetrakisphosphate 1-kinase (EC 2.7.1.134) (Inositol 1,3,4-trisphosphate 5/6-kinase) (Inositol-triphosphate 5/6-kinase) (Ins(1,3,4)P(3) 5/6-kinase) (EC 2.7.1.159)	uniprotkb:Q13572	ITPK1
IVD_HUMAN	Isovaleryl-CoA dehydrogenase, mitochondrial (IVD) (EC 1.3.8.4) (Butyryl-CoA dehydrogenase) (EC 1.3.8.1)	uniprotkb:P26440	IVD
K0319_HUMAN	Dyslexia-associated protein KIAA0319	uniprotkb:Q5VV43	KIAA0319
KAD1_HUMAN	Adenylate kinase isoenzyme 1 (AK 1) (EC 2.7.4.3) (EC 2.7.4.6) (ATP-AMP transphosphorylase 1) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase) (Myokinase)	uniprotkb:P00568	AK1
KAD2_HUMAN	Adenylate kinase 2, mitochondrial (AK 2) (EC 2.7.4.3) (ATP-AMP transphosphorylase 2) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase) [Cleaved into: Adenylate kinase 2, mitochondrial, N-terminally processed]	uniprotkb:P54819	AK2;ADK2
KAD3_HUMAN	GTP:AMP phosphotransferase AK3, mitochondrial (EC 2.7.4.10) (Adenylate kinase 3) (AK 3) (Adenylate kinase 3 alpha-like 1)	uniprotkb:Q9UIJ7	AK3;AK3L1;AK6;AKL3L
KAD4_HUMAN	Adenylate kinase 4, mitochondrial (AK 4) (EC 2.7.4.10) (EC 2.7.4.6) (Adenylate kinase 3-like) (GTP:AMP phosphotransferase AK4)	uniprotkb:P27144	AK4;AK3;AK3L1
KAD5_HUMAN	Adenylate kinase isoenzyme 5 (AK 5) (EC 2.7.4.3) (EC 2.7.4.6) (ATP-AMP transphosphorylase 5)	uniprotkb:Q9Y6K8	AK5
KAD6_HUMAN	Adenylate kinase isoenzyme 6 (AK6) (EC 2.7.4.3) (Adrenal gland protein AD-004) (Coilin-interacting nuclear ATPase protein) (hCINAP) (Dual activity adenylate kinase/ATPase) (AK/ATPase)	uniprotkb:Q9Y3D8	AK6;CINAP;AD-004;CGI-137
KAD7_HUMAN	Adenylate kinase 7 (AK 7) (EC 2.7.4.3) (EC 2.7.4.6) (ATP-AMP transphosphorylase 7)	uniprotkb:Q96M32	AK7
KAD8_HUMAN	Adenylate kinase 8 (AK 8) (EC 2.7.4.3) (EC 2.7.4.6) (ATP-AMP transphosphorylase 8)	uniprotkb:Q96MA6	AK8;C9orf98
KAD9_HUMAN	Adenylate kinase 9 (AK 9) (EC 2.7.4.4) (EC 2.7.4.6) (Adenylate kinase domain-containing protein 1) (Adenylate kinase domain-containing protein 2)	uniprotkb:Q5TCS8	AK9;AKD1;AKD2;C6orf199;C6orf224
KANL3_HUMAN	KAT8 regulatory NSL complex subunit 3 (NSL complex protein NSL3) (Non-specific lethal 3 homolog) (Serum inhibited-related protein) (Testis development protein PRTD)	uniprotkb:Q9P2N6	KANSL3;KIAA1310;NSL3;PRTD;SI1
KAPCA_HUMAN	cAMP-dependent protein kinase catalytic subunit alpha (PKA C-alpha) (EC 2.7.11.11)	uniprotkb:P17612	PRKACA;PKACA
KAPCB_HUMAN	cAMP-dependent protein kinase catalytic subunit beta (PKA C-beta) (EC 2.7.11.11)	uniprotkb:P22694	PRKACB
KAPCG_HUMAN	cAMP-dependent protein kinase catalytic subunit gamma (PKA C-gamma) (EC 2.7.11.11)	uniprotkb:P22612	PRKACG
KAT1_HUMAN	Kynurenine--oxoglutarate transaminase 1 (EC 2.6.1.7) (Cysteine-S-conjugate beta-lyase) (EC 4.4.1.13) (Glutamine transaminase K) (GTK) (Glutamine--phenylpyruvate transaminase) (EC 2.6.1.64) (Kynurenine aminotransferase 1) (Kynurenine aminotransferase I) (KATI) (Kynurenine--oxoglutarate transaminase I)	uniprotkb:Q16773	KYAT1;CCBL1
KAT2A_HUMAN	Histone acetyltransferase KAT2A (EC 2.3.1.48) (General control of amino acid synthesis protein 5-like 2) (Histone acetyltransferase GCN5) (hGCN5) (Histone glutaryltransferase KAT2A) (EC 2.3.1.-) (Histone succinyltransferase KAT2A) (EC 2.3.1.-) (Lysine acetyltransferase 2A) (STAF97)	uniprotkb:Q92830	KAT2A;GCN5;GCN5L2
KAT2B_HUMAN	Histone acetyltransferase KAT2B (EC 2.3.1.48) (Histone acetyltransferase PCAF) (Histone acetylase PCAF) (Lysine acetyltransferase 2B) (P300/CBP-associated factor) (P/CAF) (Spermidine acetyltransferase KAT2B) (EC 2.3.1.57)	uniprotkb:Q92831	KAT2B;PCAF
KAT3_HUMAN	Kynurenine--oxoglutarate transaminase 3 (EC 2.6.1.7) (Cysteine-S-conjugate beta-lyase 2) (EC 4.4.1.13) (Kynurenine aminotransferase 3) (Kynurenine aminotransferase III) (KATIII) (Kynurenine--glyoxylate transaminase) (EC 2.6.1.63) (Kynurenine--oxoglutarate transaminase III)	uniprotkb:Q6YP21	KYAT3;CCBL2;KAT3
KAT5_HUMAN	Histone acetyltransferase KAT5 (EC 2.3.1.48) (60 kDa Tat-interactive protein) (Tip60) (Histone acetyltransferase HTATIP) (HIV-1 Tat interactive protein) (Lysine acetyltransferase 5) (cPLA(2)-interacting protein)	uniprotkb:Q92993	KAT5;HTATIP;TIP60
KAT6A_HUMAN	Histone acetyltransferase KAT6A (EC 2.3.1.48) (MOZ, YBF2/SAS3, SAS2 and TIP60 protein 3) (MYST-3) (Monocytic leukemia zinc finger protein) (Runt-related transcription factor-binding protein 2) (Zinc finger protein 220)	uniprotkb:Q92794	KAT6A;MOZ;MYST3;RUNXBP2;ZNF220
KAT6B_HUMAN	Histone acetyltransferase KAT6B (EC 2.3.1.48) (Histone acetyltransferase MOZ2) (MOZ, YBF2/SAS3, SAS2 and TIP60 protein 4) (MYST-4) (Monocytic leukemia zinc finger protein-related factor)	uniprotkb:Q8WYB5	KAT6B;KIAA0383;MORF;MOZ2;MYST4
KAT7_HUMAN	Histone acetyltransferase KAT7 (EC 2.3.1.48) (Histone acetyltransferase binding to ORC1) (Lysine acetyltransferase 7) (MOZ, YBF2/SAS3, SAS2 and TIP60 protein 2) (MYST-2)	uniprotkb:O95251	KAT7;HBO1;HBOa;MYST2
KAT8_HUMAN	Histone acetyltransferase KAT8 (EC 2.3.1.48) (Lysine acetyltransferase 8) (MOZ, YBF2/SAS3, SAS2 and TIP60 protein 1) (MYST-1) (hMOF)	uniprotkb:Q9H7Z6	KAT8;MOF;MYST1;PP7073
KBL_HUMAN	2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial (AKB ligase) (EC 2.3.1.29) (Aminoacetone synthase) (Glycine acetyltransferase)	uniprotkb:O75600	GCAT;KBL
KC1G2_HUMAN	Casein kinase I isoform gamma-2 (CKI-gamma 2) (EC 2.7.11.1)	uniprotkb:P78368	CSNK1G2;CK1G2
KCC1B_HUMAN	Calcium/calmodulin-dependent protein kinase type 1B (EC 2.7.11.17) (CaM kinase I beta) (CaM kinase IB) (CaM-KI beta) (CaMKI-beta) (Pregnancy up-regulated non-ubiquitously-expressed CaM kinase)	uniprotkb:Q6P2M8	PNCK
KCJ11_HUMAN	ATP-sensitive inward rectifier potassium channel 11 (IKATP) (Inward rectifier K(+) channel Kir6.2) (Potassium channel, inwardly rectifying subfamily J member 11)	uniprotkb:Q14654	KCNJ11
KCNJ8_HUMAN	ATP-sensitive inward rectifier potassium channel 8 (Inward rectifier K(+) channel Kir6.1) (Potassium channel, inwardly rectifying subfamily J member 8) (uKATP-1)	uniprotkb:Q15842	KCNJ8
KCRB_HUMAN	Creatine kinase B-type (EC 2.7.3.2) (Brain creatine kinase) (B-CK) (Creatine kinase B chain) (Creatine phosphokinase B-type) (CPK-B)	uniprotkb:P12277	CKB;CKBB
KCRM_HUMAN	Creatine kinase M-type (EC 2.7.3.2) (Creatine kinase M chain) (Creatine phosphokinase M-type) (CPK-M) (M-CK)	uniprotkb:P06732	CKM;CKMM
KCRS_HUMAN	Creatine kinase S-type, mitochondrial (EC 2.7.3.2) (Basic-type mitochondrial creatine kinase) (Mib-CK) (Sarcomeric mitochondrial creatine kinase) (S-MtCK)	uniprotkb:P17540	CKMT2
KCRU_HUMAN	Creatine kinase U-type, mitochondrial (EC 2.7.3.2) (Acidic-type mitochondrial creatine kinase) (Mia-CK) (Ubiquitous mitochondrial creatine kinase) (U-MtCK)	uniprotkb:P12532	CKMT1A;CKMT;;CKMT1B;CKMT
KCY_HUMAN	UMP-CMP kinase (EC 2.7.4.14) (Deoxycytidylate kinase) (CK) (dCMP kinase) (Nucleoside-diphosphate kinase) (EC 2.7.4.6) (Uridine monophosphate/cytidine monophosphate kinase) (UMP/CMP kinase) (UMP/CMPK)	uniprotkb:P30085	CMPK1;CMK;CMPK;UCK;UMK;UMPK
KDSR_HUMAN	3-ketodihydrosphingosine reductase (KDS reductase) (EC 1.1.1.102) (3-dehydrosphinganine reductase) (Follicular variant translocation protein 1) (FVT-1) (Short chain dehydrogenase/reductase family 35C member 1)	uniprotkb:Q06136	KDSR;FVT1;SDR35C1
KFA_HUMAN	Kynurenine formamidase (KFA) (KFase) (EC 3.5.1.9) (Arylformamidase) (N-formylkynurenine formamidase) (FKF)	uniprotkb:Q63HM1	AFMID
KGUA_HUMAN	Guanylate kinase (EC 2.7.4.8) (GMP kinase) (Guanylate kinase 1)	uniprotkb:Q16774	GUK1;GMK;GMPK
KHK_HUMAN	Ketohexokinase (EC 2.7.1.3) (Hepatic fructokinase)	uniprotkb:P50053	KHK
KIME_HUMAN	Mevalonate kinase (MK) (EC 2.7.1.36)	uniprotkb:Q03426	MVK
KITH_HUMAN	Thymidine kinase, cytosolic (EC 2.7.1.21)	uniprotkb:P04183	TK1
KITM_HUMAN	Thymidine kinase 2, mitochondrial (EC 2.7.1.21) (Mt-TK)	uniprotkb:O00142	TK2
KLH23_HUMAN	Kelch-like protein 23	uniprotkb:Q8NBE8	KLHL23
KLK1_HUMAN	Kallikrein-1 (EC 3.4.21.35) (Kidney/pancreas/salivary gland kallikrein) (Tissue kallikrein)	uniprotkb:P06870	KLK1
KLK2_HUMAN	Kallikrein-2 (EC 3.4.21.35) (Glandular kallikrein-1) (hGK-1) (Tissue kallikrein-2)	uniprotkb:P20151	KLK2
KLOT_HUMAN	Klotho (EC 3.2.1.31) [Cleaved into: Klotho peptide]	uniprotkb:Q9UEF7	KL
KMO_HUMAN	Kynurenine 3-monooxygenase (EC 1.14.13.9) (Kynurenine 3-hydroxylase)	uniprotkb:O15229	KMO
KMT2A_HUMAN	Histone-lysine N-methyltransferase 2A (Lysine N-methyltransferase 2A) (EC 2.1.1.354) (ALL-1) (CXXC-type zinc finger protein 7) (Cysteine methyltransferase KMT2A) (EC 2.1.1.-) (Myeloid/lymphoid or mixed-lineage leukemia) (Myeloid/lymphoid or mixed-lineage leukemia protein 1) (Trithorax-like protein) (Zinc finger protein HRX) [Cleaved into: MLL cleavage product N320 (N-terminal cleavage product of 320 kDa) (p320); MLL cleavage product C180 (C-terminal cleavage product of 180 kDa) (p180)]	uniprotkb:Q03164	KMT2A;ALL1;CXXC7;HRX;HTRX;MLL;MLL1;TRX1
KMT2B_HUMAN	Histone-lysine N-methyltransferase 2B (Lysine N-methyltransferase 2B) (EC 2.1.1.354) (Myeloid/lymphoid or mixed-lineage leukemia protein 4) (Trithorax homolog 2) (WW domain-binding protein 7) (WBP-7)	uniprotkb:Q9UMN6	KMT2B;HRX2;KIAA0304;MLL2;MLL4;TRX2;WBP7
KMT2C_HUMAN	Histone-lysine N-methyltransferase 2C (Lysine N-methyltransferase 2C) (EC 2.1.1.354) (Homologous to ALR protein) (Myeloid/lymphoid or mixed-lineage leukemia protein 3)	uniprotkb:Q8NEZ4	KMT2C;HALR;KIAA1506;MLL3
KMT2D_HUMAN	Histone-lysine N-methyltransferase 2D (Lysine N-methyltransferase 2D) (EC 2.1.1.354) (ALL1-related protein) (Myeloid/lymphoid or mixed-lineage leukemia protein 2)	uniprotkb:O14686	KMT2D;ALR;MLL2;MLL4
KMT2E_HUMAN	Inactive histone-lysine N-methyltransferase 2E (Inactive lysine N-methyltransferase 2E) (Myeloid/lymphoid or mixed-lineage leukemia protein 5)	uniprotkb:Q8IZD2	KMT2E;MLL5
KMT5A_HUMAN	N-lysine methyltransferase KMT5A (EC 2.1.1.-) (H4-K20-HMTase KMT5A) (Histone-lysine N-methyltransferase KMT5A) (EC 2.1.1.361) (Lysine N-methyltransferase 5A) (Lysine-specific methylase 5A) (PR/SET domain-containing protein 07) (PR-Set7) (PR/SET07) (SET domain-containing protein 8)	uniprotkb:Q9NQR1	KMT5A;PRSET7;SET07;SET8;SETD8
KMT5B_HUMAN	Histone-lysine N-methyltransferase KMT5B (Lysine N-methyltransferase 5B) (Lysine-specific methyltransferase 5B) (Suppressor of variegation 4-20 homolog 1) (Su(var)4-20 homolog 1) (Suv4-20h1) ([histone H4]-N-methyl-L-lysine20 N-methyltransferase KMT5B) (EC 2.1.1.362) ([histone H4]-lysine20 N-methyltransferase KMT5B) (EC 2.1.1.361)	uniprotkb:Q4FZB7	KMT5B;SUV420H1;CGI-85
KMT5C_HUMAN	Histone-lysine N-methyltransferase KMT5C (Lysine N-methyltransferase 5C) (Lysine-specific methyltransferase 5C) (Suppressor of variegation 4-20 homolog 2) (Su(var)4-20 homolog 2) (Suv4-20h2) ([histone H4]-N-methyl-L-lysine20 N-methyltransferase KMT5B) (EC 2.1.1.362) ([histone H4]-lysine20 N-methyltransferase KMT5B) (EC 2.1.1.361)	uniprotkb:Q86Y97	KMT5C;SUV420H2;PP7130
KPB1_HUMAN	Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform (Phosphorylase kinase alpha M subunit)	uniprotkb:P46020	PHKA1;PHKA
KPB2_HUMAN	Phosphorylase b kinase regulatory subunit alpha, liver isoform (Phosphorylase kinase alpha L subunit)	uniprotkb:P46019	PHKA2;PHKLA;PYK
KPBB_HUMAN	Phosphorylase b kinase regulatory subunit beta (Phosphorylase kinase subunit beta)	uniprotkb:Q93100	PHKB
KPCD1_HUMAN	Serine/threonine-protein kinase D1 (EC 2.7.11.13) (Protein kinase C mu type) (Protein kinase D) (nPKC-D1) (nPKC-mu)	uniprotkb:Q15139	PRKD1;PKD;PKD1;PRKCM
KPYM_HUMAN	Pyruvate kinase PKM (EC 2.7.1.40) (Cytosolic thyroid hormone-binding protein) (CTHBP) (Opa-interacting protein 3) (OIP-3) (Pyruvate kinase 2/3) (Pyruvate kinase muscle isozyme) (Thyroid hormone-binding protein 1) (THBP1) (Tumor M2-PK) (p58)	uniprotkb:P14618	PKM;OIP3;PK2;PK3;PKM2
KPYR_HUMAN	Pyruvate kinase PKLR (EC 2.7.1.40) (Pyruvate kinase 1) (Pyruvate kinase isozymes L/R) (R-type/L-type pyruvate kinase) (Red cell/liver pyruvate kinase)	uniprotkb:P30613	PKLR;PK1;PKL
KR111_HUMAN	Keratin-associated protein 11-1 (High sulfur keratin-associated protein 11.1)	uniprotkb:Q8IUC1	KRTAP11-1;KAP11.1;KRTAP11.1
KT3K_HUMAN	Ketosamine-3-kinase (EC 2.7.1.172) (Fructosamine-3-kinase-related protein) (FN3K-RP) (FN3K-related protein) (Protein-psicosamine 3-kinase FN3KRP) (EC 2.7.1.-)	uniprotkb:Q9HA64	FN3KRP
KTHY_HUMAN	Thymidylate kinase (EC 2.7.4.9) (dTMP kinase)	uniprotkb:P23919	DTYMK;CDC8;TMPK;TYMK
KYNU_HUMAN	Kynureninase (EC 3.7.1.3) (L-kynurenine hydrolase)	uniprotkb:Q16719	KYNU
L1CAM_HUMAN	Neural cell adhesion molecule L1 (N-CAM-L1) (NCAM-L1) (CD antigen CD171)	uniprotkb:P32004	L1CAM;CAML1;MIC5
L2HDH_HUMAN	L-2-hydroxyglutarate dehydrogenase, mitochondrial (EC 1.1.99.2) (Duranin)	uniprotkb:Q9H9P8	L2HGDH;C14orf160
LALBA_HUMAN	Alpha-lactalbumin (Lactose synthase B protein) (Lysozyme-like protein 7)	uniprotkb:P00709	LALBA;LYZL7
LAT1_HUMAN	Large neutral amino acids transporter small subunit 1 (4F2 light chain) (4F2 LC) (4F2LC) (CD98 light chain) (Integral membrane protein E16) (E16) (L-type amino acid transporter 1) (hLAT1) (Solute carrier family 7 member 5) (y+ system cationic amino acid transporter)	uniprotkb:Q01650	SLC7A5;CD98LC;LAT1;MPE16
LAT2_HUMAN	Large neutral amino acids transporter small subunit 2 (L-type amino acid transporter 2) (hLAT2) (Solute carrier family 7 member 8)	uniprotkb:Q9UHI5	SLC7A8;LAT2
LAT3_HUMAN	Large neutral amino acids transporter small subunit 3 (L-type amino acid transporter 3) (Prostate cancer overexpressed gene 1 protein) (Solute carrier family 43 member 1)	uniprotkb:O75387	SLC43A1;LAT3;PB39;POV1
LAT4_HUMAN	Large neutral amino acids transporter small subunit 4 (L-type amino acid transporter 4) (Solute carrier family 43 member 2)	uniprotkb:Q8N370	SLC43A2;LAT4;PP7664
LBR_HUMAN	Delta(14)-sterol reductase LBR (Delta-14-SR) (EC 1.3.1.70) (3-beta-hydroxysterol Delta (14)-reductase) (C-14 sterol reductase) (C14SR) (Integral nuclear envelope inner membrane protein) (LMN2R) (Lamin-B receptor) (Sterol C14-reductase)	uniprotkb:Q14739	LBR
LCAT_HUMAN	Phosphatidylcholine-sterol acyltransferase (EC 2.3.1.43) (1-alkyl-2-acetylglycerophosphocholine esterase) (EC 3.1.1.47) (Lecithin-cholesterol acyltransferase) (Phospholipid-cholesterol acyltransferase) (Platelet-activating factor acetylhydrolase) (PAF acetylhydrolase)	uniprotkb:P04180	LCAT
LCLT1_HUMAN	Lysocardiolipin acyltransferase 1 (EC 2.3.1.-) (1-acylglycerol-3-phosphate O-acyltransferase 8) (1-AGP acyltransferase 8) (1-AGPAT 8) (EC 2.3.1.51) (Acyl-CoA:lysocardiolipin acyltransferase 1)	uniprotkb:Q6UWP7	LCLAT1;AGPAT8;ALCAT1;LYCAT;UNQ1849/PRO3579
LCMT1_HUMAN	Leucine carboxyl methyltransferase 1 (EC 2.1.1.233) (Protein-leucine O-methyltransferase) ([Phosphatase 2A protein]-leucine-carboxy methyltransferase 1)	uniprotkb:Q9UIC8	LCMT1;LCMT;CGI-68
LDH6A_HUMAN	L-lactate dehydrogenase A-like 6A (LDHA-like protein 6A) (EC 1.1.1.27)	uniprotkb:Q6ZMR3	LDHAL6A;LDHL2
LDH6B_HUMAN	L-lactate dehydrogenase A-like 6B (EC 1.1.1.27)	uniprotkb:Q9BYZ2	LDHAL6B;LDHAL6;LDHL
LDHA_HUMAN	L-lactate dehydrogenase A chain (LDH-A) (EC 1.1.1.27) (Cell proliferation-inducing gene 19 protein) (LDH muscle subunit) (LDH-M) (Renal carcinoma antigen NY-REN-59)	uniprotkb:P00338	LDHA;PIG19
LDHB_HUMAN	L-lactate dehydrogenase B chain (LDH-B) (EC 1.1.1.27) (LDH heart subunit) (LDH-H) (Renal carcinoma antigen NY-REN-46)	uniprotkb:P07195	LDHB
LDHC_HUMAN	L-lactate dehydrogenase C chain (LDH-C) (EC 1.1.1.27) (Cancer/testis antigen 32) (CT32) (LDH testis subunit) (LDH-X)	uniprotkb:P07864	LDHC;LDH3;LDHX
LDHD_HUMAN	Probable D-lactate dehydrogenase, mitochondrial (DLD) (Lactate dehydrogenase D) (EC 1.1.2.4)	uniprotkb:Q86WU2	LDHD
LDLR_HUMAN	Low-density lipoprotein receptor (LDL receptor)	uniprotkb:P01130	LDLR
LEG10_HUMAN	Galectin-10 (Gal-10) (Charcot-Leyden crystal protein) (CLC) (Eosinophil lysophospholipase) (Lysolecithin acylhydrolase)	uniprotkb:Q05315	CLC;LGALS10;LGALS10A
LENEP_HUMAN	Lens epithelial cell protein LEP503	uniprotkb:Q9Y5L5	LENEP;LEP503
LFTY1_HUMAN	Left-right determination factor 1 (Left-right determination factor B) (Protein lefty-1) (Protein lefty-B)	uniprotkb:O75610	LEFTY1;LEFTB;LEFTYB;UNQ278/PRO317
LGAT1_HUMAN	Acyl-CoA:lysophosphatidylglycerol acyltransferase 1 (EC 2.3.1.-) (Acyl-CoA:monoacylglycerol acyltransferase LPGAT1) (EC 2.3.1.22)	uniprotkb:Q92604	LPGAT1;FAM34A;KIAA0205
LGMN_HUMAN	Legumain (EC 3.4.22.34) (Asparaginyl endopeptidase) (Protease, cysteine 1)	uniprotkb:Q99538	LGMN;PRSC1
